OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberOfTrades,BuyBaseAssetVolume,BuyQuoteAssetVolume,Ignore,RSI,MACD,MACDSign,MACDHist,Change
1514325600000,15866.02,15965,15540.01,15689.01,460.481026,1514332799999,7236076.96677022,7440,227.333114,3575915.40994988,0,67.41,565.21,557.2,8.01,-177.01
1514332800000,15709.98,16015.28,15559.54,15891.1,523.506029,1514339999999,8281573.66266515,7171,270.754938,4283961.50353498,0,69.3,578.61,571.47,7.13,202.09
1514340000000,15892,15950,15679.01,15880.56,858.017278,1514347199999,13547724.8970662,7606,483.735048,7640981.22040234,0,69.08,581.84,578.38,3.46,-10.54
1514347200000,15855.71,16480,15855.61,16351.02,1124.034993,1514354399999,18296359.5832147,12029,628.559681,10229719.2991717,0,73.26,613.12,601.54,11.58,470.46
1514354400000,16351.02,16498.05,15863,16055,1239.306817,1514361599999,20112223.9126181,13256,674.725097,10962279.3994679,0,67.11,608.62,606.26,2.36,-296.02
1514361600000,16073.69,16200,15700,15764.02,1177.341946,1514368799999,18790830.5016142,10525,586.183542,9363924.56772754,0,61.63,576.4,586.36,-9.95,-290.98
1514368800000,15733.31,15850,15250.59,15570.13,1269.001316,1514375999999,19658392.0740026,12353,673.82402,10436631.8521979,0,58.21,530.05,548.82,-18.77,-193.89
1514376000000,15570.11,15978,15506.5,15780.23,1268.740464,1514383199999,20015622.6652978,9845,695.791573,10979416.2821523,0,60.75,503.4,518.54,-15.14,210.1
1514383200000,15780.28,15840,14876,15155.01,1736.083475,1514390399999,26515854.9616385,16772,838.871041,12817198.1535222,0,50.86,429.89,459.44,-29.55,-625.22
1514390400000,15162.25,15310,14200.15,14701,2243.001512,1514397599999,32926001.7365151,19379,1180.672064,17329079.9839383,0,45.11,333.21,375.29,-42.08,-454.01
1514397600000,14680.02,15289.76,14666,14793.25,1366.506183,1514404799999,20496010.5804787,12963,669.236133,10035910.2570418,0,46.44,260.36,298.67,-38.31,92.25
1514404800000,14793.28,15250,14557.25,15184.1,1135.19281,1514411999999,16927390.7360154,10695,601.224633,8970884.67009947,0,51.75,229.47,252.54,-23.07,390.85
1514412000000,15162.66,15563.63,15083.99,15459.99,1019.1319,1514419199999,15661947.1709142,9608,539.841991,8296112.78296163,0,55.13,223.29,233.04,-9.75,275.89
1514419200000,15459.97,15539.99,15010,15400,981.233159,1514426399999,15004535.6234868,8675,554.754308,8485803.84941095,0,54.24,211.42,218.63,-7.21,-59.99
1514426400000,15397.91,15453.66,13417.99,14163.42,4408.307161,1514433599999,62652331.2687273,32246,2013.94284,28682580.902958,0,39.93,106.97,144.19,-37.22,-1236.58
1514433600000,14163.43,14557.1,13501.05,13580,2145.775159,1514440799999,30138314.1894577,18358,1074.296069,15122620.9994894,0,35.21,-20.12,34.65,-54.77,-583.42
1514440800000,13580,14100,13511.14,13984.39,1822.999435,1514447999999,25252524.9289869,13534,1013.146018,14038805.1247697,0,40.46,-89.48,-48.11,-41.38,404.39
1514448000000,13984.38,14348.22,13752,14125.08,1346.915246,1514455199999,18904002.4693386,10830,747.623463,10494853.4171214,0,42.22,-132.46,-104.35,-28.12,140.69
1514455200000,14099.33,14211.06,13150,13578.98,2424.338208,1514462399999,32864996.2965427,18568,1319.05268,17906725.9768525,0,37.58,-205.73,-171.93,-33.79,-546.1
1514462400000,13578.98,14030,13335.37,13877.69,1570.881797,1514469599999,21562287.917076,12349,861.915321,11831095.9313337,0,41.37,-238.61,-216.38,-22.23,298.71
1514469600000,13875.01,14305,13560.09,14040,1535.145872,1514476799999,21515378.7165933,12953,854.013678,11981217.0726218,0,43.38,-249.61,-238.53,-11.07,162.31
1514476800000,14045.94,14126.77,13512,14015.97,1491.097455,1514483999999,20691189.4956292,13635,843.630461,11713018.0356867,0,43.15,-257.25,-251.01,-6.24,-24.03
1514484000000,14013.15,14034.81,13190,13736.43,1806.646232,1514491199999,24513238.8477517,17105,971.799608,13197366.8039429,0,40.4,-281.33,-271.22,-10.11,-279.54
1514491200000,13736.44,14100,13600,13794.94,1172.382146,1514498399999,16197544.050575,10577,602.064213,8319956.88363017,0,41.24,-292.71,-285.54,-7.16,58.51
1514498400000,13798.74,14221.99,13750,14182.11,1012.136144,1514505599999,14104884.1823548,9202,575.549032,8021847.0522148,0,46.63,-269.32,-274.73,5.41,387.17
1514505600000,14199.14,14399,14008,14200,1038.415528,1514512799999,14695531.7465737,9527,590.781673,8364194.67285605,0,46.88,-246.56,-255.95,9.39,17.89
1514512800000,14200,14880,14170.02,14725,1699.316232,1514519999999,24888448.203805,14348,955.366765,13991439.4875828,0,53.55,-186.52,-209.67,23.14,525
1514520000000,14715.49,14920,14601,14824,1499.483442,1514527199999,22105863.5859328,10634,910.32788,13417545.800884,0,54.7,-129.79,-156.42,26.62,99
1514527200000,14813.02,14981,14319.99,14450,1603.015177,1514534399999,23565742.7982836,11934,865.248106,12729248.9501195,0,49.68,-111.78,-126.66,14.88,-374
1514534400000,14456.65,14748,14150,14214.69,1514.257411,1514541599999,21798769.7419638,11457,833.889571,12011601.5223468,0,46.76,-114,-118.22,4.22,-235.31
1514541600000,14247.03,14404.96,13850,14280.01,1689.956308,1514548799999,23890896.7408311,14385,882.865301,12485127.5511545,0,47.68,-109.57,-112.45,2.88,65.32
1514548800000,14290,14350,13900,14195,1605.139361,1514555999999,22633252.6648144,11803,1031.178416,14540027.3154642,0,46.56,-111.23,-111.64,0.41,-85.01
1514556000000,14195,14595,14185.51,14557.49,1697.710742,1514563199999,24407233.451705,12385,911.43479,13108176.6669066,0,51.78,-84.1,-93.28,9.18,362.49
1514563200000,14557.52,14797,14469.98,14516.05,1653.533611,1514570399999,24179606.7162565,13375,994.977416,14552028.7077786,0,51.16,-64.93,-74.38,9.45,-41.44
1514570400000,14516.05,14749,14350,14640.7,1468.361419,1514577599999,21320769.5046844,10042,884.173693,12843365.8775966,0,52.97,-39.77,-51.31,11.53,124.65
1514577600000,14640.7,14652.52,14130,14235,1308.479109,1514584799999,18805139.4187296,11922,867.272065,12474619.1904084,0,46.88,-49.98,-50.42,0.44,-405.7
1514584800000,14235,14577.11,14180.01,14378.9,1294.339776,1514591999999,18620374.6444968,10288,775.180074,11156574.2189813,0,49.12,-46.64,-47.9,1.26,143.9
1514592000000,14378.99,14398.85,13574.63,13764.51,1702.276975,1514599199999,24054663.4549022,16414,919.42142,13014896.1900478,0,41.16,-89.58,-75.69,-13.89,-614.39
1514599200000,13792.32,13800.66,12900,13423.64,3077.81367,1514606399999,40946713.6523778,28131,1596.891327,21253149.5929178,0,37.52,-147.89,-123.82,-24.07,-340.87
1514606400000,13423.64,13505.16,12910,13399,1260.988806,1514613599999,16693161.9643042,12678,662.46271,8781718.52980459,0,37.27,-193.93,-170.56,-23.37,-24.64
1514613600000,13399.98,13705.82,13281.38,13620,811.072355,1514620799999,10951063.4005494,9616,473.428556,6389789.75457628,0,41.15,-211.36,-197.76,-13.6,221
1514620800000,13620,13647.95,13094.9,13248.18,987.650467,1514627999999,13169291.5363758,11573,501.622858,6695525.61180828,0,37,-250.58,-232.98,-17.61,-371.82
1514628000000,13232.75,13319.46,12810,13150,1206.436203,1514635199999,15726346.0168346,14314,572.012475,7459571.85366526,0,35.97,-285.96,-268.3,-17.66,-98.18
1514635200000,13119.03,13149.89,11821,12451.88,3019.254959,1514642399999,37291045.342606,26354,1319.043957,16328116.6771908,0,29.65,-362.92,-331.38,-31.54,-698.12
1514642400000,12450.28,12699.99,11966.76,12313.99,2129.871323,1514649599999,26289254.9353764,18416,1045.790474,12912393.4545181,0,28.58,-429.69,-396.92,-32.77,-137.89
1514649600000,12315,12744,11750,12660,2001.30382,1514656799999,24306256.0171721,19182,878.915117,10710240.7122978,0,34.92,-451.4,-433.24,-18.16,346.01
1514656800000,12660,13099.89,12245,13040,1412.218385,1514663999999,17870483.0077043,14495,781.869999,9911310.85941055,0,41.1,-434.9,-434.35,-0.55,380
1514664000000,13043.7,13200,12466.97,12747.91,920.59387,1514671199999,11738941.2761002,10892,466.839413,5954833.90318726,0,38.1,-438.93,-437.4,-1.53,-292.09
1514671200000,12740.92,12898.97,12288,12440.01,691.677206,1514678399999,8766733.14818283,8139,312.219554,3960921.13949637,0,35.19,-460.26,-452.64,-7.62,-307.9
1514678400000,12345.1,13141,12149.98,12957.14,1407.219792,1514685599999,17886758.0732434,14862,742.151448,9442904.60695405,0,43.06,-433.07,-439.59,6.53,517.13
1514685600000,12957.15,13411.02,12850.01,12962.06,1294.494308,1514692799999,17044094.3422322,15103,558.406649,7347222.61020277,0,43.13,-406.44,-417.49,11.05,4.92
1514692800000,12988.04,13077.97,12600,12650,975.070197,1514699999999,12572441.760787,10625,572.903124,7385522.11457346,0,39.76,-404.34,-408.73,4.38,-312.06
1514700000000,12650,12831.31,12459,12797.46,844.011385,1514707199999,10670026.1036271,9998,490.020147,6198499.94168212,0,42.07,-387.08,-394.3,7.21,147.46
1514707200000,12797.44,12955,12425.98,12519.64,700.48667,1514714399999,8855556.52811218,8950,331.194409,4190525.29858309,0,39.03,-390,-391.43,1.43,-277.82
1514714400000,12519.64,13080,12483.65,12989.94,823.349752,1514721599999,10587031.3107851,11200,411.96627,5299163.06491785,0,46.12,-352.62,-365.56,12.93,470.3
1514721600000,12956.49,13309.93,12870.01,13157.94,1072.332801,1514728799999,14043866.0989321,12725,592.419535,7760399.2486006,0,48.42,-306.68,-326.3,19.63,168
1514728800000,13160,13421.75,13064.59,13212.68,1066.352493,1514735999999,14128123.9147385,13317,521.371806,6908399.13656638,0,49.18,-262.99,-284.1,21.1,54.74
1514736000000,13226.16,14030,13192.02,13762.99,1842.01416,1514743199999,25341946.6479598,18898,973.125811,13387468.2397026,0,56.2,-184.41,-217.64,33.23,550.31
1514743200000,13776.02,13950,13700,13780.16,623.234037,1514750399999,8600445.69198285,7828,313.010677,4321449.41975685,0,56.4,-119.27,-152.06,32.79,17.17
1514750400000,13783.09,14050.11,13780.13,13940.99,587.686796,1514757599999,8192138.66120719,8435,310.838761,4335051.0898223,0,58.34,-54.65,-87.12,32.47,160.83
1514757600000,13930,14012,13645.03,13716.36,532.737327,1514764799999,7360856.23343383,6952,268.11464,3700562.85393235,0,54.68,-20.07,-42.42,22.35,-224.63
1514764800000,13715.65,13715.65,13155.38,13203.06,827.053205,1514771999999,11148431.3911734,9762,409.362324,5520990.59872621,0,47.37,-31.15,-34.91,3.76,-513.3
1514772000000,13203,13611.27,13200,13410.03,849.151602,1514779199999,11367640.4758338,9676,330.156342,4416545.91510274,0,50.26,-23.99,-27.63,3.64,206.97
1514779200000,13434.98,13699,13322.15,13558.99,745.036375,1514786399999,10087101.9330411,9649,315.288693,4263768.08006951,0,52.29,-6.92,-13.83,6.9,148.96
1514786400000,13539,13818.55,13510,13570.35,557.178461,1514793599999,7615433.79154697,8412,273.227529,3735027.48195626,0,52.45,7.43,0.34,7.08,11.36
1514793600000,13569.98,13735.24,13400,13616.99,484.909382,1514800799999,6575049.29109136,6861,219.279895,2974657.91544409,0,53.14,22.12,14.86,7.26,46.64
1514800800000,13632,13657.92,13001.13,13220.56,834.846549,1514807999999,11076158.9056442,10339,363.388398,4817450.98399715,0,46.89,3.7,7.42,-3.72,-396.43
1514808000000,13220.56,13300,12815.7,13017,712.393834,1514815199999,9306558.06150996,9337,363.765416,4748134.88769384,0,44.03,-26.1,-14.92,-11.17,-203.56
1514815200000,12999.71,13330,12750,13247,1119.539319,1514822399999,14606032.9804457,12020,466.549331,6084903.22486977,0,47.9,-31.98,-26.29,-5.69,230
1514822400000,13247,13247.08,12966.42,13022,595.965594,1514829599999,7812334.72569767,6982,304.911436,3997429.28279323,0,44.65,-53.12,-44.18,-8.94,-225
1514829600000,13007.87,13290.65,12940,13240.37,496.37164,1514836799999,6536535.88807676,6196,252.542343,3326890.28462646,0,48.31,-52.77,-49.9,-2.86,218.37
1514836800000,13222.03,13580.67,13222.03,13481.01,738.950003,1514843999999,9934408.95558684,8637,396.178047,5325019.40996166,0,52.08,-33.85,-39.2,5.35,240.64
1514844000000,13494.99,13599.7,13355.01,13380,648.51988,1514851199999,8734061.04232281,7724,267.289192,3598929.37513953,0,50.42,-26.17,-30.51,4.34,-101.01
1514851200000,13382.16,13850,13382.16,13600,984.058039,1514858399999,13465393.531089,12023,471.885133,6461634.25491539,0,53.87,-3.33,-12.39,9.06,220
1514858400000,13611.93,13678.33,13231.96,13353.78,1381.474887,1514865599999,18588235.7758616,16289,629.665835,8460650.74436829,0,49.7,-3.81,-6.67,2.86,-246.22
1514865600000,13353.78,13480.84,12890.02,13166.95,1592.421638,1514872799999,20975377.7791726,13735,831.262089,10959755.3785667,0,46.75,-18.15,-14.33,-3.83,-186.83
1514872800000,13166.95,13359.98,13041.5,13343,1387.894415,1514879999999,18370890.7890432,9079,831.601538,11009180.7483777,0,49.78,-16.02,-15.46,-0.57,176.05
1514880000000,13343.01,13523.46,13302.59,13452,1257.186433,1514887199999,16837288.9505456,8761,775.543946,10387946.9734236,0,51.61,-5.99,-9.15,3.15,109
1514887200000,13460,13617.28,13401.05,13490,1338.996241,1514894399999,18093334.3404729,9752,802.904543,10850303.1155497,0,52.27,4.81,0.16,4.65,38
1514894400000,13490,13875,13450.46,13864.98,1708.042273,1514901599999,23287390.6350533,14949,1067.655091,14553747.7387668,0,58.28,41.37,27.64,13.74,374.98
1514901600000,13864.95,13894.86,13510,13690.03,1657.837235,1514908799999,22679869.7338184,14452,973.336995,13314929.2141883,0,54.81,56.54,46.9,9.63,-174.95
1514908800000,13690.02,13842.88,13503,13780,1838.357861,1514915999999,25237853.1855398,14765,1066.660086,14647489.3681308,0,56.25,74.57,65.35,9.22,89.97
1514916000000,13789.98,15473.49,13755.43,14732.75,3251.915622,1514923199999,47618044.5320332,34292,1799.054957,26335472.7325347,0,67.92,159.36,128.02,31.34,952.75
1514923200000,14710.02,15160.31,14544,14692.4,2057.372313,1514930399999,30574715.6109746,17538,1168.428053,17376329.7181114,0,67.1,221.21,190.15,31.06,-40.35
1514930400000,14700,15025,14600,14675.11,1622.535154,1514937599999,23988712.5701151,12093,928.328473,13722648.6963833,0,66.73,266.06,240.76,25.3,-17.29
1514937600000,14690,14926.22,14660,14820,1449.78613,1514944799999,21424029.4898475,11307,840.96199,12427912.5722962,0,68.31,309.19,286.38,22.81,144.89
1514944800000,14847.97,15299.99,14744.99,14818.49,1854.04746,1514951999999,27749944.3356354,15798,1050.882782,15728635.3894977,0,68.27,339.51,321.8,17.71,-1.51
1514952000000,14805.81,15117.56,14795.05,14988,1641.404519,1514959199999,24649138.1814504,12628,1027.203485,15429118.9966024,0,70.19,372.25,355.43,16.82,169.51
1514959200000,14980.89,15307.56,14858.01,15170,1570.297548,1514966399999,23711128.4797751,15220,902.280119,13626796.175605,0,72.13,407.45,390.11,17.34,182
1514966400000,15170,15172.99,14440,14519.99,2137.839534,1514973599999,31785189.431928,19378,1191.565419,17735947.5830469,0,57.66,381.79,384.56,-2.77,-650.01
1514973600000,14501.05,14855,14150,14730.05,2064.963408,1514980799999,29873729.4023094,18473,1145.163394,16585777.9974391,0,60.42,373.07,376.9,-3.83,210.06
1514980800000,14764.73,14890,14400.04,14855.02,995.127887,1514987999999,14596941.2412301,12321,556.764184,8167638.14402525,0,62.01,371.4,373.23,-1.84,124.97
1514988000000,14859.98,15045.51,14758,15033.77,1087.606238,1514995199999,16200848.2536222,14375,546.144957,8136489.97419658,0,64.22,379.31,377.28,2.02,178.75
1514995200000,15045,15130,14779.83,14800,866.947052,1515002399999,12999982.2178511,12042,408.116538,6121206.05144859,0,59.35,363.73,368.25,-4.52,-233.77
1515002400000,14800,14899.86,14671,14700.01,792.750301,1515009599999,11715828.833126,12040,395.289641,5843057.80925351,0,57.35,339.88,349.34,-9.45,-99.99
1515009600000,14700.01,14990,14683,14926.96,535.314197,1515016799999,7940173.8031286,8358,272.64873,4044926.33862531,0,60.6,334.34,339.34,-5,226.95
1515016800000,14926.96,14949,14710,14919.51,909.583365,1515023999999,13469934.6662864,10847,657.932327,9739826.21331151,0,60.44,325.65,330.22,-4.56,-7.45
1515024000000,14919.51,15179,14649.99,15172.12,2002.474003,1515031199999,29673018.0596006,16207,1453.22115,21536457.037321,0,63.97,334.11,332.81,1.3,252.61
1515031200000,15175,15280,15059,15119.97,1060.061643,1515034814838,16123171.8589402,9694,585.207581,8902477.36740641,0,62.73,333.09,333,0.09,-52.15
1515038400000,15119.97,15119.97,14730,14875.1,888.843951,1515045599999,13217032.2227542,7247,467.652514,6954218.7876047,0,57.1,310.17,317.78,-7.61,-244.87
1515045600000,14890,15100,14685,14748,1951.056491,1515052799999,28998738.2011069,15596,1173.431708,17437129.9459689,0,54.38,279.13,292.02,-12.88,-127.1
1515052800000,14734.07,14800,13918.04,14299.01,2329.055792,1515059999999,33466754.2636129,20384,1282.621804,18469722.6238114,0,46.02,217.91,242.62,-24.7,-448.99
1515060000000,14299.01,14571.78,14214.8,14539.97,2010.496259,1515067199999,28946075.2288111,12960,1203.75911,17331368.3323781,0,50.43,185.4,204.47,-19.07,240.96
1515067200000,14539.99,14653.4,14181.88,14518.95,1788.22705,1515074399999,25884036.07928,16535,984.469342,14257918.1089596,0,50.04,156.18,172.27,-16.1,-21.02
1515074400000,14518.95,14600.8,14270.01,14353.01,2172.604135,1515081599999,31384221.1903283,16443,1269.056614,18333995.0655645,0,47,118.99,136.75,-17.76,-165.94
1515081600000,14367.99,14648.89,14238.01,14648.89,1995.358896,1515088799999,28820493.699718,15127,1140.456092,16485861.0318073,0,52.54,110.61,119.33,-8.71,295.88
1515088800000,14648,14988,14630,14895.19,1641.25723,1515095999999,24301586.2991115,13543,876.86787,12980990.3011494,0,56.6,121.25,120.61,0.64,246.3
1515096000000,14905,15011,14722.65,14797.88,1835.18606,1515103199999,27338497.5043519,15099,1137.440509,16952002.5364755,0,54.61,120.95,120.84,0.11,-97.31
1515103200000,14797.89,15100.08,14601,15059.54,1655.028064,1515110399999,24627959.1906923,11475,1106.628657,16474651.8731426,0,58.8,138.98,132.93,6.05,261.66
1515110400000,15059.56,15100,14802,15040,1624.006021,1515117599999,24300899.0236352,12471,994.478415,14881624.063674,0,58.37,150.13,144.4,5.73,-19.54
1515117600000,15038.04,15200,14642,14965.37,2000.968669,1515124799999,30125017.1069026,15580,1179.859381,17772668.6240073,0,56.65,151.61,149.2,2.4,-74.63
1515124800000,14970,15083.63,14600,15000,1810.679609,1515131999999,26966864.3670176,14641,1088.061833,16211969.8393649,0,57.28,153.66,152.18,1.49,34.63
1515132000000,14999,15020,14700,14920.14,1623.81917,1515139199999,24244101.6431417,11981,950.421882,14195242.1691375,0,55.29,147.56,149.1,-1.54,-79.86
1515139200000,14916.95,16111,14880,15880.39,2346.363268,1515146399999,36488360.9808349,22669,1336.6597,20781954.5878081,0,69.16,213.12,191.78,21.34,960.25
1515146400000,15873.5,16350,15826.37,16090.69,1888.961494,1515153599999,30330663.0596649,18927,1050.744541,16872229.2982264,0,71.27,278.04,249.28,28.75,210.3
1515153600000,16090.7,16199,15750,16093.94,2001.742545,1515160799999,31934554.7192189,15511,1142.324192,18229684.1598083,0,71.3,326.2,300.56,25.64,3.25
1515160800000,16071.62,16267.04,15901.01,16087.72,1779.05849,1515167999999,28623182.8377757,14641,990.463725,15937341.4377098,0,71.13,359.93,340.14,19.79,-6.22
1515168000000,16094.99,17118.13,16087.73,16650,1945.193639,1515175199999,32112289.328175,20598,1190.108825,19647503.1809896,0,76.47,424.57,396.43,28.14,562.28
1515175200000,16650,16988,16310,16593.01,2265.921189,1515182399999,37642401.2474284,17027,1130.18031,18771953.5482037,0,74.96,466.34,443.04,23.31,-56.99
1515182400000,16594.14,16950,16353,16799.95,2138.477349,1515189599999,35598327.7731174,12931,1207.671616,20124853.6744943,0,76.76,509.46,487.32,22.14,206.94
1515189600000,16799.94,17176.24,16645.24,16960.39,1826.299682,1515196799999,30955294.3999252,15992,1085.647873,18402876.0955583,0,78.07,549.67,528.88,20.78,160.44
1515196800000,16960.39,17099.99,16677.98,17025.03,1934.177888,1515203999999,32711668.814014,15640,1183.655643,20023263.4005572,0,78.6,579.94,562.92,17.02,64.64
1515204000000,17025.03,17073.26,16288,16521.59,2313.535752,1515211199999,38589163.4983858,18760,1325.463177,22131035.4128088,0,65.45,559.46,560.62,-1.15,-503.44
1515211200000,16521.57,16750,16300,16642.84,1502.458519,1515218399999,24761259.1039824,11955,862.294763,14216526.5703872,0,66.88,546.16,550.98,-4.82,121.25
1515218400000,16637.82,16719.38,16415.21,16518,661.521913,1515225599999,10959535.7044081,8356,310.394803,5142200.22578561,0,63.93,520.19,530.46,-10.26,-124.84
1515225600000,16500.18,16600,16340,16419.96,1158.58093,1515232799999,19080566.9664044,10729,719.903019,11859993.7026339,0,61.64,486.57,501.2,-14.63,-98.04
1515232800000,16419.95,16750.01,16390,16529.89,1411.423933,1515239999999,23412148.0582003,11930,821.698661,13627284.4038171,0,63.23,462.91,475.67,-12.76,109.93
1515240000000,16505.16,16557.36,16011.21,16168,1818.791801,1515247199999,29665337.8234351,15908,1031.102447,16825197.2965044,0,55.1,411.96,433.19,-21.24,-361.89
1515247200000,16159.69,16639,16145,16556.22,1818.162018,1515254399999,29872398.2664038,14744,1044.204942,17157824.4701224,0,60.91,396.37,408.65,-12.27,388.22
1515254400000,16550.04,16982,16501.75,16889.93,1588.409273,1515261599999,26620685.4106852,12698,962.006751,16131271.8892574,0,65.09,404.69,406.01,-1.32,333.71
1515261600000,16854.03,16929.99,16582.98,16770.01,1617.278348,1515268799999,27126692.8055078,13987,934.249531,15674778.5195507,0,62.5,397.69,400.46,-2.78,-119.92
1515268800000,16770.01,16877.18,16612.18,16790.99,1267.742093,1515275999999,21242186.1075014,10340,808.337413,13547332.4553091,0,62.78,389.28,393,-3.73,20.98
1515276000000,16790.99,17143.13,16790,17069.79,1479.37504,1515283199999,25175278.4274822,13195,1003.852906,17081060.7156435,0,66.36,399.19,397.13,2.06,278.8
1515283200000,17069.79,17099.96,16792.01,16951.02,1509.639946,1515290399999,25585920.4505149,12025,882.719969,14962914.8778281,0,63.56,393.59,394.77,-1.18,-118.77
1515290400000,16951.02,16967.97,16605.01,16740.68,1644.664657,1515297599999,27566097.2170507,10681,1021.122648,17120853.7696301,0,58.82,368.99,377.58,-8.6,-210.34
1515297600000,16727.93,16744.94,16400,16564,1474.148184,1515304799999,24473898.4810195,11441,883.583907,14669090.0752865,0,55.1,332.24,347.35,-15.11,-176.68
1515304800000,16564,16749.98,16400,16746.99,1299.415064,1515311999999,21514502.3887424,10252,767.332037,12708782.9545048,0,58.06,313.33,324.67,-11.34,182.99
1515312000000,16747,16886.75,16579.33,16690.06,1084.300253,1515319199999,18184842.9591299,8489,658.04899,11040707.2371125,0,56.81,290.67,302,-11.33,-56.93
1515319200000,16690.06,16814.72,16560.02,16607,391.406267,1515326399999,6545260.1827209,6338,212.148234,3548295.08887226,0,54.94,263.35,276.24,-12.88,-83.06
1515326400000,16611,16649.05,16300,16386,616.903726,1515333599999,10165054.1437191,8799,282.054228,4646532.01146981,0,50.22,222.34,240.31,-17.97,-221
1515333600000,16386,16592,16376.99,16439.65,596.147739,1515340799999,9833910.41267778,8168,284.341316,4692808.80803861,0,51.32,191.61,207.84,-16.23,53.65
1515340800000,16439.64,16474.87,15715.06,15800.01,1748.66317,1515347999999,28120934.2753112,17305,801.755803,12904305.5710053,0,40.03,117.33,147.5,-30.17,-639.64
1515348000000,15800.01,16199.96,15610,16100.9,1029.792013,1515355199999,16385782.0742864,12804,504.250991,8028008.72482219,0,46.04,80.17,102.61,-22.44,300.89
1515355200000,16100.9,16299.95,15872.07,16198.99,531.922594,1515362399999,8569505.30321274,6900,222.884961,3594350.858845,0,47.88,57.4,72.47,-15.07,98.09
1515362400000,16198.99,16500,16000.94,16150.03,566.121945,1515369599999,9248998.48229808,7067,259.077424,4234513.15001998,0,47.02,35.19,47.62,-12.43,-48.96
1515369600000,16218.85,16322.3,15655,15850.07,1460.173438,1515376799999,23305443.4574407,14437,746.879661,11928650.9114971,0,42.04,-5.17,12.42,-17.6,-299.96
1515376800000,15850.08,16100,15514.99,15670.37,1713.970696,1515383999999,27139760.4817234,13484,912.836252,14472442.0898443,0,39.35,-50.32,-29.41,-20.92,-179.7
1515384000000,15632.48,15899.99,15476,15768.71,1460.386807,1515391199999,22941229.0775844,13531,876.856783,13782830.9538415,0,41.55,-77.88,-61.73,-16.16,98.34
1515391200000,15768.71,15921.68,15639.64,15865,1597.04576,1515398399999,25228372.1872992,10539,1046.67441,16537418.5743739,0,43.71,-91.45,-81.54,-9.91,96.29
1515398400000,15864.99,15869.97,14619,14650,2588.807658,1515405599999,39365167.0442929,22868,1281.599694,19524642.087056,0,29.12,-192.22,-155.33,-36.89,-1215
1515405600000,14650,15468.12,14551,15400,2315.103598,1515412799999,34901400.5998831,16906,1354.561356,20447769.4098504,0,41.99,-213.03,-193.8,-19.24,750
1515412800000,15414,15499,14444,14609.88,2175.693643,1515419999999,32557276.2311559,15789,1049.382343,15777599.8977638,0,34.82,-286.26,-255.44,-30.82,-790.12
1515420000000,14659.88,14700,12812,14299.98,6559.955318,1515427199999,91688455.31014,43738,3056.886307,42903607.0849769,0,32.47,-363.86,-327.72,-36.14,-309.9
1515427200000,14297.9,14966.51,14238.32,14699.95,2904.233769,1515434399999,42642383.8922453,19960,1580.042575,23199801.6290933,0,38.25,-390.78,-369.76,-21.02,399.97
1515434400000,14739.8,15247.33,14580.22,15196.55,1240.040935,1515441599999,18564945.9757519,12397,662.301204,9901718.95465899,0,44.59,-370.3,-370.12,-0.18,496.6
1515441600000,15196.56,15270.99,14527.08,14888.97,1192.327043,1515448799999,17757856.7710301,12016,515.529434,7669798.87409763,0,41.73,-373.11,-372.11,-1,-307.58
1515448800000,14889.3,15000,14392.32,14902.54,1392.871247,1515455999999,20477706.1289156,12977,673.29437,9903301.66963447,0,41.91,-370.1,-370.77,0.67,13.57
1515456000000,14902.54,15320,14701,15240.24,1319.352468,1515463199999,19881135.375579,13661,630.348344,9489145.66814321,0,46.28,-338.24,-349.08,10.84,337.7
1515463200000,15242.34,15500,15053.22,15210,948.378464,1515470399999,14459939.5872956,10497,483.400076,7372968.1990513,0,45.95,-311.65,-324.13,12.48,-30.24
1515470400000,15186.53,15397,14670,14880,1074.078023,1515477599999,16171045.1322728,11733,510.834962,7694089.09798883,0,42.36,-311.99,-316.04,4.05,-330
1515477600000,14880,15150,14601,15062.28,1020.618741,1515484799999,15180010.6017917,9865,527.466005,7839692.32102284,0,44.92,-295.08,-302.07,6.99,182.28
1515484800000,15062.28,15300,14766,14811,720.59435,1515491999999,10865766.3814234,9237,307.898954,4639475.47716648,0,42.14,-297.31,-298.9,1.59,-251.28
1515492000000,14802.01,14816.1,14170.33,14726,1832.724293,1515499199999,26614929.5778826,19278,850.509558,12354852.4532783,0,41.21,-302.09,-301.03,-1.07,-85
1515499200000,14726,14829.98,14011.05,14041.03,1754.448043,1515506399999,25289959.0169365,17491,849.669791,12247009.0906332,0,34.6,-353.83,-336.23,-17.6,-684.97
1515506400000,14072.87,14800,14064.13,14654.96,1752.089652,1515513599999,25346038.8525057,17430,848.295719,12258903.9851696,0,43.37,-344.48,-341.73,-2.75,613.93
1515513600000,14655.01,14998.62,14585.01,14949.98,867.462033,1515520799999,12892881.2472909,10642,464.72262,6908612.46961577,0,47.04,-311.12,-321.33,10.2,295.02
1515520800000,14949.98,14990,14650,14717.82,691.499115,1515527999999,10240363.908233,8673,386.618455,5723215.72920859,0,44.59,-298.81,-306.32,7.5,-232.16
